x	y	z
204	247	15
205	247	1
206	247	2
207	247	0
208	247	2
209	247	1
210	247	3
211	247	1
212	247	8
213	247	1
214	247	1
215	247	0
216	247	1
217	247	1
218	247	3
219	247	1
220	247	3
221	247	4
222	247	2
223	247	1
224	247	3
225	247	2
226	247	6
227	247	14
228	247	0
229	247	0
230	247	10
231	247	1
232	247	3
233	247	0
234	247	6
235	247	2
236	247	1
237	247	3
238	247	11
239	247	4
240	247	3
241	247	0
242	247	5
243	247	2
244	247	5
245	247	1
246	247	5
247	247	4
248	247	3
249	247	2
250	247	6
251	247	5
252	247	13
253	247	29
254	247	29
255	247	1058
0	246	0.998453608247423
1	246	0.0252577319587629
2	246	0.00618556701030928
3	246	0.00412371134020619
4	246	0.000515463917525773
5	246	0.000515463917525773
6	246	0.000515463917525773
7	246	0.000515463917525773
8	246	0.000515463917525773
9	246	1009
10	246	2
11	246	1
12	246	1
13	246	2
14	246	0
15	246	0
16	246	8
17	246	3
18	246	1
19	246	1
20	246	1
21	246	2
22	246	1
23	246	0
24	246	1
25	246	1
26	246	2
27	246	2
28	246	1
29	246	0
30	246	5
31	246	23
32	246	23
33	246	4
34	246	7
35	246	14
36	246	3
37	246	2
38	246	1
39	246	3
40	246	13
41	246	2
42	246	1
43	246	0
44	246	10
45	246	3
46	246	0
47	246	3
48	246	6
49	246	1
50	246	10
51	246	14
52	246	1
53	246	1
54	246	2
55	246	1
56	246	2
57	246	1
58	246	2
59	246	1
60	246	1
61	246	4
62	246	1
63	246	1
64	246	1
65	246	0
66	246	2
67	246	1
68	246	9
69	246	2
70	246	10
71	246	13
72	246	1
73	246	0
74	246	1
75	246	1
76	246	1
77	246	1
78	246	0
79	246	1
80	246	1
81	246	1
82	246	1
83	246	1
84	246	1
85	246	7
86	246	1
87	246	2
88	246	5
89	246	2
90	246	0
91	246	2
92	246	2
93	246	4
94	246	3
95	246	2
96	246	1
97	246	2
98	246	11
99	246	7
100	246	19
101	246	0
102	246	14
103	246	6
104	246	8
105	246	2
106	246	1
107	246	1
108	246	2
109	246	2
110	246	1
111	246	2
112	246	2
113	246	1
114	246	1
115	246	1
116	246	3
117	246	2
118	246	2
119	246	0
120	246	1
121	246	2
122	246	3
123	246	0
124	246	2
125	246	1
126	246	1
127	246	8
128	246	8
129	246	1
130	246	1
131	246	0
132	246	0
133	246	2
134	246	0
135	246	1
136	246	1
137	246	1
138	246	1
139	246	0
140	246	3
141	246	1
142	246	1
143	246	0
144	246	1
145	246	1
146	246	1
147	246	1
148	246	1
149	246	2
150	246	0
151	246	0
152	246	0
153	246	13
154	246	2
155	246	0
156	246	1
157	246	0
158	246	2
159	246	9
160	246	1
161	246	2
162	246	3
163	246	21
164	246	22
165	246	0
166	246	9
167	246	1
168	246	0
169	246	0
170	246	10
171	246	0
172	246	0
173	246	1
174	246	3
175	246	0
176	246	2
177	246	1
178	246	1
179	246	0
180	246	2
181	246	1
182	246	2
183	246	7
184	246	5
185	246	0
186	246	2
187	246	0
188	246	1
189	246	0
190	246	10
191	246	4
192	246	5
193	246	1
194	246	2
195	246	1
196	246	0
197	246	5
198	246	7
199	246	0
200	246	1
201	246	0
202	246	2
203	246	0
204	246	16
205	246	2
206	246	3
207	246	1
208	246	1
209	246	0
210	246	4
211	246	2
212	246	9
213	246	0
214	246	2
215	246	1
216	246	0
217	246	0
218	246	4
219	246	2
220	246	4
221	246	5
222	246	3
223	246	0
224	246	4
225	246	3
226	246	7
227	246	15
228	246	1
229	246	1
230	246	11
231	246	2
232	246	4
233	246	1
234	246	7
235	246	3
236	246	2
237	246	4
238	246	12
239	246	5
240	246	4
241	246	1
242	246	6
243	246	3
244	246	6
245	246	2
246	246	6
247	246	5
248	246	4
249	246	3
250	246	7
251	246	6
252	246	14
253	246	30
254	246	30
255	246	1059
0	245	0.997422680412371
1	245	0.0242268041237113
2	245	0.00515463917525773
3	245	0.00309278350515464
4	245	0.000515463917525773
5	245	0.000515463917525773
6	245	0.00154639175257732
7	245	0.000515463917525773
8	245	0.000515463917525773
9	245	0.00103092783505155
10	245	1009
11	245	3
12	245	1
13	245	4
14	245	2
15	245	2
16	245	6
17	245	1
18	245	1
19	245	1
20	245	3
21	245	4
22	245	3
23	245	2
24	245	3
25	245	1
26	245	4
27	245	4
28	245	3
29	245	2
30	245	3
31	245	21
32	245	21
33	245	2
34	245	5
35	245	12
36	245	1
37	245	0
38	245	1
39	245	1
40	245	11
41	245	0
42	245	1
43	245	2
44	245	8
45	245	1
46	245	2
47	245	1
48	245	4
49	245	3
50	245	8
51	245	12
52	245	1
53	245	3
54	245	4
55	245	3
56	245	4
57	245	3
58	245	4
59	245	3
60	245	3
61	245	2
62	245	1
63	245	3
64	245	3
65	245	2
66	245	0
67	245	3
68	245	7
69	245	0
70	245	8
71	245	11
72	245	3
73	245	2
74	245	3
75	245	3
76	245	3
77	245	1
78	245	2
79	245	1
80	245	3
81	245	1
82	245	1
83	245	1
84	245	1
85	245	5
86	245	3
87	245	4
88	245	3
89	245	0
90	245	2
91	245	4
92	245	4
93	245	2
94	245	1
95	245	4
96	245	3
97	245	4
98	245	9
99	245	5
100	245	17
101	245	2
102	245	12
103	245	4
104	245	6
105	245	4
106	245	3
107	245	3
108	245	4
109	245	4
110	245	1
111	245	4
112	245	4
113	245	3
114	245	3
115	245	3
116	245	5
117	245	4
118	245	4
119	245	2
120	245	3
121	245	4
122	245	1
123	245	2
124	245	4
125	245	3
126	245	1
127	245	6
128	245	6
129	245	3
130	245	1
131	245	2
132	245	2
133	245	0
134	245	2
135	245	1
136	245	3
137	245	3
138	245	3
139	245	2
140	245	1
141	245	1
142	245	1
143	245	2
144	245	1
145	245	3
146	245	1
147	245	3
148	245	3
149	245	4
150	245	2
151	245	2
152	245	2
153	245	11
154	245	0
155	245	2
156	245	1
157	245	2
158	245	0
159	245	7
160	245	1
161	245	0
162	245	1
163	245	19
164	245	20
165	245	2
166	245	7
167	245	3
168	245	2
169	245	2
170	245	8
171	245	2
172	245	2
173	245	3
174	245	1
175	245	2
176	245	0
177	245	3
178	245	1
179	245	2
180	245	0
181	245	3
182	245	0
183	245	5
184	245	3
185	245	2
186	245	0
187	245	2
188	245	1
189	245	2
190	245	8
191	245	2
192	245	3
193	245	3
194	245	0
195	245	3
196	245	2
197	245	3
198	245	5
199	245	2
200	245	1
201	245	2
202	245	0
203	245	2
204	245	14
205	245	0
206	245	1
207	245	1
208	245	3
209	245	2
210	245	2
211	245	0
212	245	7
213	245	2
214	245	0
215	245	1
216	245	2
217	245	2
218	245	2
219	245	0
220	245	2
221	245	3
222	245	1
223	245	2
224	245	2
225	245	1
226	245	5
227	245	13
228	245	1
229	245	1
230	245	9
231	245	0
232	245	2
233	245	1
234	245	5
235	245	1
236	245	0
237	245	2
238	245	10
239	245	3
240	245	2
241	245	1
242	245	4
243	245	1
244	245	4
245	245	0
246	245	4
247	245	3
248	245	2
249	245	1
250	245	5
251	245	4
252	245	12
253	245	28
254	245	28
255	245	1057
0	244	0.998969072164948
1	244	0.0257731958762887
2	244	0.00670103092783505
3	244	0.00463917525773196
4	244	0.00103092783505155
5	244	0.00103092783505155
6	244	0
7	244	0.00103092783505155
8	244	0.00103092783505155
9	244	0.000515463917525773
10	244	0.00154639175257732
11	244	1009
12	244	2
13	244	1
14	244	1
15	244	1
16	244	9
17	244	4
18	244	2
19	244	2
20	244	0
21	244	1
22	244	0
23	244	1
24	244	0
25	244	2
26	244	1
27	244	1
28	244	0
29	244	1
30	244	6
31	244	24
32	244	24
33	244	5
34	244	8
35	244	15
36	244	4
37	244	3
38	244	2
39	244	4
40	244	14
41	244	3
42	244	2
43	244	1
44	244	11
45	244	4
46	244	1
47	244	4
48	244	7
49	244	0
50	244	11
51	244	15
52	244	2
53	244	0
54	244	1
55	244	0
56	244	1
57	244	0
58	244	1
59	244	0
60	244	0
61	244	5
62	244	2
63	244	0
64	244	0
65	244	1
66	244	3
67	244	0
68	244	10
69	244	3
70	244	11
71	244	14
72	244	0
73	244	1
74	244	0
75	244	0
76	244	0
77	244	2
78	244	1
79	244	2
80	244	0
81	244	2
82	244	2
83	244	2
84	244	2
85	244	8
86	244	0
87	244	1
88	244	6
89	244	3
90	244	1
91	244	1
92	244	1
93	244	5
94	244	4
95	244	1
96	244	0
97	244	1
98	244	12
99	244	8
100	244	20
101	244	1
102	244	15
103	244	7
104	244	9
105	244	1
106	244	0
107	244	0
108	244	1
109	244	1
110	244	2
111	244	1
112	244	1
113	244	0
114	244	0
115	244	0
116	244	2
117	244	1
118	244	1
119	244	1
120	244	0
121	244	1
122	244	4
123	244	1
124	244	1
125	244	0
126	244	2
127	244	9
128	244	9
129	244	0
130	244	2
131	244	1
132	244	1
133	244	3
134	244	1
135	244	2
136	244	0
137	244	0
138	244	0
139	244	1
140	244	4
141	244	2
142	244	2
143	244	1
144	244	2
145	244	0
146	244	2
147	244	0
148	244	0
149	244	1
150	244	1
151	244	1
152	244	1
153	244	14
154	244	3
155	244	1
156	244	2
157	244	1
158	244	3
159	244	10
160	244	2
161	244	3
162	244	4
163	244	22
164	244	23
165	244	1
166	244	10
167	244	0
168	244	1
169	244	1
170	244	11
171	244	1
172	244	1
173	244	0
174	244	4
175	244	1
176	244	3
177	244	0
178	244	2
179	244	1
180	244	3
181	244	0
182	244	3
183	244	8
184	244	6
185	244	1
186	244	3
187	244	1
188	244	2
189	244	1
190	244	11
191	244	5
192	244	6
193	244	0
194	244	3
195	244	0
196	244	1
197	244	6
198	244	8
199	244	1
200	244	2
201	244	1
202	244	3
203	244	1
204	244	17
205	244	3
206	244	4
207	244	2
208	244	0
209	244	1
210	244	5
211	244	3
212	244	10
213	244	1
214	244	3
215	244	2
216	244	1
217	244	1
218	244	5
219	244	3
220	244	5
221	244	6
222	244	4
223	244	1
224	244	5
225	244	4
226	244	8
227	244	16
228	244	2
229	244	2
230	244	12
231	244	3
232	244	5
233	244	2
234	244	8
235	244	4
236	244	3
237	244	5
238	244	13
239	244	6
240	244	5
241	244	2
242	244	7
243	244	4
244	244	7
245	244	3
246	244	7
247	244	6
248	244	5
249	244	4
250	244	8
251	244	7
252	244	15
253	244	31
254	244	31
255	244	1060
0	243	0.997938144329897
1	243	0.0247422680412371
2	243	0.0056701030927835
3	243	0.00360824742268041
4	243	0
5	243	0
6	243	0.00103092783505155
7	243	0
8	243	0
9	243	0.000515463917525773
10	243	0.000515463917525773
11	243	0.00103092783505155
12	243	1009
13	243	3
14	243	1
15	243	1
16	243	7
17	243	2
18	243	0
19	243	0
20	243	2
21	243	3
22	243	2
23	243	1
24	243	2
25	243	0
26	243	3
27	243	3
28	243	2
29	243	1
30	243	4
31	243	22
32	243	22
33	243	3
34	243	6
35	243	13
36	243	2
37	243	1
38	243	0
39	243	2
40	243	12
41	243	1
42	243	0
43	243	1
44	243	9
45	243	2
46	243	1
47	243	2
48	243	5
49	243	2
50	243	9
51	243	13
52	243	0
53	243	2
54	243	3
55	243	2
56	243	3
57	243	2
58	243	3
59	243	2
60	243	2
61	243	3
62	243	0
63	243	2
64	243	2
65	243	1
66	243	1
67	243	2
68	243	8
69	243	1
70	243	9
71	243	12
72	243	2
73	243	1
74	243	2
75	243	2
76	243	2
77	243	0
78	243	1
79	243	0
80	243	2
81	243	0
82	243	0
83	243	0
84	243	0
85	243	6
86	243	2
87	243	3
88	243	4
89	243	1
90	243	1
91	243	3
92	243	3
93	243	3
94	243	2
95	243	3
96	243	2
97	243	3
98	243	10
99	243	6
100	243	18
101	243	1
102	243	13
103	243	5
104	243	7
105	243	3
106	243	2
107	243	2
108	243	3
109	243	3
110	243	0
111	243	3
112	243	3
113	243	2
114	243	2
115	243	2
116	243	4
117	243	3
118	243	3
119	243	1
120	243	2
121	243	3
122	243	2
123	243	1
124	243	3
125	243	2
126	243	0
127	243	7
128	243	7
129	243	2
130	243	0
131	243	1
132	243	1
133	243	1
134	243	1
135	243	0
136	243	2
137	243	2
138	243	2
139	243	1
140	243	2
141	243	0
142	243	0
143	243	1
144	243	0
145	243	2
146	243	0
147	243	2
148	243	2
149	243	3
150	243	1
151	243	1
152	243	1
153	243	12
154	243	1
155	243	1
156	243	0
157	243	1
158	243	1
159	243	8
160	243	0
161	243	1
162	243	2
163	243	20
164	243	21
165	243	1
166	243	8
167	243	2
168	243	1
169	243	1
170	243	9
171	243	1
172	243	1
173	243	2
174	243	2
175	243	1
176	243	1
177	243	2
178	243	0
179	243	1
180	243	1
181	243	2
182	243	1
183	243	6
184	243	4
185	243	1
186	243	1
187	243	1
188	243	0
189	243	1
190	243	9
191	243	3
192	243	4
193	243	2
194	243	1
195	243	2
196	243	1
197	243	4
198	243	6
199	243	1
200	243	0
201	243	1
202	243	1
203	243	1
204	243	15
205	243	1
206	243	2
207	243	0
208	243	2
209	243	1
210	243	3
211	243	1
212	243	8
213	243	1
214	243	1
215	243	0
216	243	1
217	243	1
218	243	3
219	243	1
220	243	3
221	243	4
222	243	2
223	243	1
224	243	3
225	243	2
226	243	6
227	243	14
228	243	0
229	243	0
230	243	10
231	243	1
232	243	3
233	243	0
234	243	6
235	243	2
236	243	1
237	243	3
238	243	11
239	243	4
240	243	3
241	243	0
242	243	5
243	243	2
244	243	5
245	243	1
246	243	5
247	243	4
248	243	3
249	243	2
250	243	6
251	243	5
252	243	13
253	243	29
254	243	29
255	243	1058
0	242	0.999484536082474
1	242	0.0262886597938144
2	242	0.00721649484536083
3	242	0.00515463917525773
4	242	0.00154639175257732
5	242	0.00154639175257732
6	242	0.000515463917525773
7	242	0.00154639175257732
8	242	0.00154639175257732
9	242	0.00103092783505155
10	242	0.00206185567010309
11	242	0.000515463917525773
12	242	0.00154639175257732
13	242	1009
14	242	2
15	242	2
16	242	10
17	242	5
18	242	3
19	242	3
20	242	1
21	242	0
22	242	1
23	242	2
24	242	1
25	242	3
26	242	0
27	242	0
28	242	1
29	242	2
30	242	7
31	242	25
32	242	25
33	242	6
34	242	9
35	242	16
36	242	5
37	242	4
38	242	3
39	242	5
40	242	15
41	242	4
42	242	3
43	242	2
44	242	12
45	242	5
46	242	2
47	242	5
48	242	8
49	242	1
50	242	12
51	242	16
52	242	3
53	242	1
54	242	0
55	242	1
56	242	0
57	242	1
58	242	0
59	242	1
60	242	1
61	242	6
62	242	3
63	242	1
64	242	1
65	242	2
66	242	4
67	242	1
68	242	11
69	242	4
70	242	12
71	242	15
72	242	1
73	242	2
74	242	1
75	242	1
76	242	1
77	242	3
78	242	2
79	242	3
80	242	1
81	242	3
82	242	3
83	242	3
84	242	3
85	242	9
86	242	1
87	242	0
88	242	7
89	242	4
90	242	2
91	242	0
92	242	0
93	242	6
94	242	5
95	242	0
96	242	1
97	242	0
98	242	13
99	242	9
100	242	21
101	242	2
102	242	16
103	242	8
104	242	10
105	242	0
106	242	1
107	242	1
108	242	0
109	242	0
110	242	3
111	242	0
112	242	0
113	242	1
114	242	1
115	242	1
116	242	1
117	242	0
118	242	0
119	242	2
120	242	1
121	242	0
122	242	5
123	242	2
124	242	0
125	242	1
126	242	3
127	242	10
128	242	10
129	242	1
130	242	3
131	242	2
132	242	2
133	242	4
134	242	2
135	242	3
136	242	1
137	242	1
138	242	1
139	242	2
140	242	5
141	242	3
142	242	3
143	242	2
144	242	3
145	242	1
146	242	3
147	242	1
148	242	1
149	242	0
150	242	2
151	242	2
152	242	2
153	242	15
154	242	4
155	242	2
156	242	3
157	242	2
158	242	4
159	242	11
160	242	3
161	242	4
162	242	5
163	242	23
164	242	24
165	242	2
166	242	11
167	242	1
168	242	2
169	242	2
170	242	12
171	242	2
172	242	2
173	242	1
174	242	5
175	242	2
176	242	4
177	242	1
178	242	3
179	242	2
180	242	4
181	242	1
182	242	4
183	242	9
184	242	7
185	242	2
186	242	4
187	242	2
188	242	3
189	242	2
190	242	12
191	242	6
192	242	7
193	242	1
194	242	4
195	242	1
196	242	2
197	242	7
198	242	9
199	242	2
200	242	3
201	242	2
202	242	4
203	242	2
204	242	18
205	242	4
206	242	5
207	242	3
208	242	1
209	242	2
210	242	6
211	242	4
212	242	11
213	242	2
214	242	4
215	242	3
216	242	2
217	242	2
218	242	6
219	242	4
220	242	6
221	242	7
222	242	5
223	242	2
224	242	6
225	242	5
226	242	9
227	242	17
228	242	3
229	242	3
230	242	13
231	242	4
232	242	6
233	242	3
234	242	9
235	242	5
236	242	4
237	242	6
238	242	14
239	242	7
240	242	6
241	242	3
242	242	8
243	242	5
244	242	8
245	242	4
246	242	8
247	242	7
248	242	6
249	242	5
250	242	9
251	242	8
252	242	16
253	242	32
254	242	32
255	242	1061
0	241	0.998453608247423
1	241	0.0252577319587629
2	241	0.00618556701030928
3	241	0.00412371134020619
4	241	0.000515463917525773
5	241	0.000515463917525773
6	241	0.000515463917525773
7	241	0.000515463917525773
8	241	0.000515463917525773
9	241	0
10	241	0.00103092783505155
11	241	0.000515463917525773
12	241	0.000515463917525773
13	241	0.00103092783505155
14	241	1009
15	241	0
16	241	8
17	241	3
18	241	1
19	241	1
20	241	1
21	241	2
22	241	1
23	241	0
24	241	1
25	241	1
26	241	2
27	241	2
28	241	1
29	241	0
30	241	5
31	241	23
32	241	23
33	241	4
34	241	7
35	241	14
36	241	3
37	241	2
38	241	1
39	241	3
40	241	13
41	241	2
42	241	1
43	241	0
44	241	10
45	241	3
46	241	0
47	241	3
48	241	6
49	241	1
50	241	10
51	241	14
52	241	1
53	241	1
54	241	2
55	241	1
56	241	2
57	241	1
58	241	2
59	241	1
60	241	1
61	241	4
62	241	1
63	241	1
64	241	1
65	241	0
66	241	2
67	241	1
68	241	9
69	241	2
70	241	10
71	241	13
72	241	1
73	241	0
74	241	1
75	241	1
76	241	1
77	241	1
78	241	0
79	241	1
80	241	1
81	241	1
82	241	1
83	241	1
84	241	1
85	241	7
86	241	1
87	241	2
88	241	5
89	241	2
90	241	0
91	241	2
92	241	2
93	241	4
94	241	3
95	241	2
96	241	1
97	241	2
98	241	11
99	241	7
100	241	19
101	241	0
102	241	14
103	241	6
104	241	8
105	241	2
106	241	1
107	241	1
108	241	2
109	241	2
110	241	1
111	241	2
112	241	2
113	241	1
114	241	1
115	241	1
116	241	3
117	241	2
118	241	2
119	241	0
120	241	1
121	241	2
122	241	3
123	241	0
124	241	2
125	241	1
126	241	1
127	241	8
128	241	8
129	241	1
130	241	1
131	241	0
132	241	0
133	241	2
134	241	0
135	241	1
136	241	1
137	241	1
138	241	1
139	241	0
140	241	3
141	241	1
142	241	1
143	241	0
144	241	1
145	241	1
146	241	1
147	241	1
148	241	1
149	241	2
150	241	0
151	241	0
152	241	0
153	241	13
154	241	2
155	241	0
156	241	1
157	241	0
158	241	2
159	241	9
160	241	1
161	241	2
162	241	3
163	241	21
164	241	22
165	241	0
166	241	9
167	241	1
168	241	0
169	241	0
170	241	10
171	241	0
172	241	0
173	241	1
174	241	3
175	241	0
176	241	2
177	241	1
178	241	1
179	241	0
180	241	2
181	241	1
182	241	2
183	241	7
184	241	5
185	241	0
186	241	2
187	241	0
188	241	1
189	241	0
190	241	10
191	241	4
192	241	5
193	241	1
194	241	2
195	241	1
196	241	0
197	241	5
198	241	7
199	241	0
200	241	1
201	241	0
202	241	2
203	241	0
204	241	16
205	241	2
206	241	3
207	241	1
208	241	1
209	241	0
210	241	4
211	241	2
212	241	9
213	241	0
214	241	2
215	241	1
216	241	0
217	241	0
218	241	4
219	241	2
220	241	4
221	241	5
222	241	3
223	241	0
224	241	4
225	241	3
226	241	7
227	241	15
228	241	1
229	241	1
230	241	11
231	241	2
232	241	4
233	241	1
234	241	7
235	241	3
236	241	2
237	241	4
238	241	12
239	241	5
240	241	4
241	241	1
242	241	6
243	241	3
244	241	6
245	241	2
246	241	6
247	241	5
248	241	4
249	241	3
250	241	7
251	241	6
252	241	14
253	241	30
254	241	30
255	241	1059
0	240	0.998453608247423
1	240	0.0252577319587629
2	240	0.00618556701030928
3	240	0.00412371134020619
4	240	0.000515463917525773
5	240	0.000515463917525773
6	240	0.000515463917525773
7	240	0.000515463917525773
8	240	0.000515463917525773
9	240	0
10	240	0.00103092783505155
11	240	0.000515463917525773
12	240	0.000515463917525773
13	240	0.00103092783505155
14	240	0
15	240	1009
16	240	8
17	240	3
18	240	1
19	240	1
20	240	1
21	240	2
22	240	1
23	240	0
24	240	1
25	240	1
26	240	2
27	240	2
28	240	1
29	240	0
30	240	5
31	240	23
32	240	23
33	240	4
34	240	7
35	240	14
36	240	3
37	240	2
38	240	1
39	240	3
40	240	13
41	240	2
42	240	1
43	240	0
44	240	10
45	240	3
46	240	0
47	240	3
48	240	6
49	240	1
50	240	10
51	240	14
52	240	1
53	240	1
54	240	2
55	240	1
56	240	2
57	240	1
58	240	2
59	240	1
60	240	1
61	240	4
62	240	1
63	240	1
64	240	1
65	240	0
66	240	2
67	240	1
68	240	9
69	240	2
70	240	10
71	240	13
72	240	1
73	240	0
74	240	1
75	240	1
76	240	1
77	240	1
78	240	0
79	240	1
80	240	1
81	240	1
82	240	1
83	240	1
84	240	1
85	240	7
86	240	1
87	240	2
88	240	5
89	240	2
90	240	0
91	240	2
92	240	2
93	240	4
94	240	3
95	240	2
96	240	1
97	240	2
98	240	11
99	240	7
100	240	19
101	240	0
102	240	14
103	240	6
104	240	8
105	240	2
106	240	1
107	240	1
108	240	2
109	240	2
110	240	1
111	240	2
112	240	2
113	240	1
114	240	1
115	240	1
116	240	3
117	240	2
118	240	2
119	240	0
120	240	1
121	240	2
122	240	3
123	240	0
124	240	2
125	240	1
126	240	1
127	240	8
128	240	8
129	240	1
130	240	1
131	240	0
132	240	0
133	240	2
134	240	0
135	240	1
136	240	1
137	240	1
138	240	1
139	240	0
140	240	3
141	240	1
142	240	1
143	240	0
144	240	1
145	240	1
146	240	1
147	240	1
148	240	1
149	240	2
150	240	0
151	240	0
152	240	0
153	240	13
154	240	2
155	240	0
156	240	1
157	240	0
158	240	2
159	240	9
160	240	1
161	240	2
162	240	3
163	240	21
164	240	22
165	240	0
166	240	9
167	240	1
168	240	0
169	240	0
170	240	10
171	240	0
172	240	0
173	240	1
174	240	3
175	240	0
176	240	2
177	240	1
178	240	1
179	240	0
180	240	2
181	240	1
182	240	2
183	240	7
184	240	5
185	240	0
186	240	2
187	240	0
188	240	1
189	240	0
190	240	10
191	240	4
192	240	5
193	240	1
194	240	2
195	240	1
196	240	0
197	240	5
198	240	7
199	240	0
200	240	1
201	240	0
202	240	2
203	240	0
204	240	16
205	240	2
206	240	3
207	240	1
208	240	1
209	240	0
210	240	4
211	240	2
212	240	9
213	240	0
214	240	2
215	240	1
216	240	0
217	240	0
218	240	4
219	240	2
220	240	4
221	240	5
222	240	3
223	240	0
224	240	4
225	240	3
226	240	7
227	240	15
228	240	1
229	240	1
230	240	11
231	240	2
232	240	4
233	240	1
234	240	7
235	240	3
236	240	2
237	240	4
238	240	12
239	240	5
240	240	4
241	240	1
242	240	6
243	240	3
244	240	6
245	240	2
246	240	6
247	240	5
248	240	4
249	240	3
250	240	7
251	240	6
252	240	14
253	240	30
254	240	30
255	240	1059
0	239	0.994329896907217
1	239	0.0211340206185567
2	239	0.00206185567010309
3	239	0
4	239	0.00360824742268041
5	239	0.00360824742268041
6	239	0.00463917525773196
7	239	0.00360824742268041
8	239	0.00360824742268041
9	239	0.00412371134020619
10	239	0.00309278350515464
11	239	0.00463917525773196
12	239	0.00360824742268041
13	239	0.00515463917525773
14	239	0.00412371134020619
15	239	0.00412371134020619
16	239	1009
17	239	5
18	239	7
19	239	7
20	239	9
21	239	10
22	239	9
23	239	8
24	239	9
25	239	7
26	239	10
27	239	10
28	239	9
29	239	8
30	239	3
31	239	15
32	239	15
33	239	4
34	239	1
35	239	6
36	239	5
37	239	6
38	239	7
39	239	5
40	239	5
41	239	6
42	239	7
43	239	8
44	239	2
45	239	5
46	239	8
47	239	5
48	239	2
49	239	9
50	239	2
51	239	6
52	239	7
53	239	9
54	239	10
55	239	9
56	239	10
57	239	9
58	239	10
59	239	9
60	239	9
61	239	4
62	239	7
63	239	9
64	239	9
65	239	8
66	239	6
67	239	9
68	239	1
69	239	6
70	239	2
71	239	5
72	239	9
73	239	8
74	239	9
75	239	9
76	239	9
77	239	7
78	239	8
79	239	7
80	239	9
81	239	7
82	239	7
83	239	7
84	239	7
85	239	1
86	239	9
87	239	10
88	239	3
89	239	6
90	239	8
91	239	10
92	239	10
93	239	4
94	239	5
95	239	10
96	239	9
97	239	10
98	239	3
99	239	1
100	239	11
101	239	8
102	239	6
103	239	2
104	239	0
105	239	10
106	239	9
107	239	9
108	239	10
109	239	10
110	239	7
111	239	10
112	239	10
113	239	9
114	239	9
115	239	9
116	239	11
117	239	10
118	239	10
119	239	8
120	239	9
121	239	10
122	239	5
123	239	8
124	239	10
125	239	9
126	239	7
127	239	0
128	239	0
129	239	9
130	239	7
131	239	8
132	239	8
133	239	6
134	239	8
135	239	7
136	239	9
137	239	9
138	239	9
139	239	8
140	239	5
141	239	7
142	239	7
143	239	8
144	239	7
145	239	9
146	239	7
147	239	9
148	239	9
149	239	10
150	239	8
151	239	8
152	239	8
153	239	5
154	239	6
155	239	8
156	239	7
157	239	8
158	239	6
159	239	1
160	239	7
161	239	6
162	239	5
163	239	13
164	239	14
165	239	8
166	239	1
167	239	9
168	239	8
169	239	8
170	239	2
171	239	8
172	239	8
173	239	9
174	239	5
175	239	8
176	239	6
177	239	9
178	239	7
179	239	8
180	239	6
181	239	9
182	239	6
183	239	1
184	239	3
185	239	8
186	239	6
187	239	8
188	239	7
189	239	8
190	239	2
191	239	4
192	239	3
193	239	9
194	239	6
195	239	9
196	239	8
197	239	3
198	239	1
199	239	8
200	239	7
201	239	8
202	239	6
203	239	8
204	239	8
205	239	6
206	239	5
207	239	7
208	239	9
209	239	8
210	239	4
211	239	6
212	239	1
213	239	8
